Time,Pearson: BTC-ETH / PriceUSD,,,
2017-07-16,0.494129460542798,,,
2017-07-17,0.539413035529399,,,
2017-07-18,0.551814171849877,,,
2017-07-19,0.553276586541315,,,
2017-07-20,0.590820877300015,,,
2017-07-21,0.592560889294661,,,
2017-07-22,0.588320903497634,,,
2017-07-23,0.578845038910534,,,
2017-07-24,0.575091707172867,,,
2017-07-25,0.584657493536385,,,
2017-07-26,0.582719803899453,,,
2017-07-27,0.566565777936556,,,
2017-07-28,0.553443006972305,,,
2017-07-29,0.594881663839715,,,
2017-07-30,0.595771974647214,,,
2017-07-31,0.603878578518443,,,
2017-08-01,0.57142494678662,,,
2017-08-02,0.572441104161416,,,
2017-08-03,0.582509727934261,,,
2017-08-04,0.584420453858298,,,
2017-08-05,0.597081462047423,,,
2017-08-06,0.592898467057319,,,
2017-08-07,0.592441380999316,,,
2017-08-08,0.593282497438456,,,
2017-08-09,0.603151858943072,,,
2017-08-10,0.603938715690373,,,
2017-08-11,0.685358460130297,,,
2017-08-12,0.680995341594195,,,
2017-08-13,0.65698918894872,,,
2017-08-14,0.655518385344314,,,
2017-08-15,0.657192575718914,,,
2017-08-16,0.657880081431167,,,
2017-08-17,0.654548161265459,,,
2017-08-18,0.654047371815647,,,
2017-08-19,0.662338595702374,,,
2017-08-20,0.65560554522097,,,
2017-08-21,0.641444970690608,,,
2017-08-22,0.640738554202819,,,
2017-08-23,0.635852549206528,,,
2017-08-24,0.632825949084088,,,
2017-08-25,0.628452365262072,,,
2017-08-26,0.62588409629866,,,
2017-08-27,0.636286551627493,,,
2017-08-28,0.636682046952554,,,
2017-08-29,0.636037185139759,,,
2017-08-30,0.63161569945717,,,
2017-08-31,0.628493375843223,,,
2017-09-01,0.629304398011423,,,
2017-09-02,0.644427194865482,,,
2017-09-03,0.644176754461246,,,
2017-09-04,0.653886937962406,,,
2017-09-05,0.647687632810473,,,
2017-09-06,0.648851230402058,,,
2017-09-07,0.647549092713063,,,
2017-09-08,0.639151327318393,,,
2017-09-09,0.640685044694541,,,
2017-09-10,0.652977591240217,,,
2017-09-11,0.65283961349688,,,
2017-09-12,0.649849340283556,,,
2017-09-13,0.631030962109097,,,
2017-09-14,0.67462723221246,,,
2017-09-15,0.656952278436348,,,
2017-09-16,0.683973474710275,,,
2017-09-17,0.703079809478862,,,
2017-09-18,0.676533076042941,,,
2017-09-19,0.677402169390902,,,
2017-09-20,0.670425591553381,,,
2017-09-21,0.683759573471421,,,
2017-09-22,0.682940669358219,,,
2017-09-23,0.672028226050856,,,
2017-09-24,0.670418346614338,,,
2017-09-25,0.677625654965546,,,
2017-09-26,0.704461699127466,,,
2017-09-27,0.73811971951823,,,
2017-09-28,0.745738845621601,,,
2017-09-29,0.746376708164808,,,
2017-09-30,0.820364723766336,,,
2017-10-01,0.819816734943323,,,
2017-10-02,0.818800796902398,,,
2017-10-03,0.82256439738149,,,
2017-10-04,0.805162310712398,,,
2017-10-05,0.818026786486823,,,
2017-10-06,0.819549557817496,,,
2017-10-07,0.836100318176151,,,
2017-10-08,0.834324099186017,,,
2017-10-09,0.817191676578381,,,
2017-10-10,0.81835770253778,,,
2017-10-11,0.828921288105287,,,
2017-10-12,0.809621553925361,,,
2017-10-13,0.810417150701089,,,
2017-10-14,0.806902615266106,,,
2017-10-15,0.804542638214085,,,
